Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU56,49.828094,68.53786,406.44647,7689.5327,Non-binary,-16.213005,24.36159,44.72944,4.2331963,Carrier A,4.2628875,Supplier 4,Delhi,-7.7687225,533.07965,24.35502,104.80697,Fail,3.4373817,Road,Route A,445.7502
haircare,SKU82,29.467974,146.93552,172.14647,7780.218,Non-binary,-18.531994,22.29717,28.666403,4.7502065,Carrier A,1.8469875,Supplier 3,Bangalore,-15.691847,368.84485,21.678411,210.81566,Fail,2.1282206,Air,Route A,683.5534
cosmetics,SKU47,50.025986,46.469196,432.4109,6670.5107,Male,11.368408,21.93157,56.892796,4.840173,Carrier B,4.444243,Supplier 4,Delhi,2.368802,460.4827,18.9446,62.87408,Fail,3.433706,Road,Route A,470.55438
haircare,SKU5,53.25363,24.665995,210.23198,8545.344,Male,13.38723,16.04821,46.543648,4.4537873,Carrier B,6.161466,Supplier 4,Delhi,13.505779,468.87256,17.493982,84.03261,Fail,4.5097504,Rail,Route A,625.2957
haircare,SKU51,50.48045,43.667206,478.20633,8047.673,Male,13.963337,17.48165,53.82602,5.7591043,Carrier B,5.363106,Supplier 4,Kolkata,8.906474,496.6773,18.62184,58.47064,Pass,3.158896,Road,Route A,472.01462
cosmetics,SKU30,55.694794,36.969437,484.94553,6966.9995,Non-binary,-24.47443,24.979961,72.02016,4.5647993,Carrier B,4.4266644,Supplier 5,Delhi,-3.873129,405.19833,19.606537,68.37672,Fail,4.502991,Road,Route A,453.76404
cosmetics,SKU41,55.626526,38.337402,456.0434,8312.98,Male,-5.4078755,19.52908,60.623524,4.846079,Carrier B,4.9410176,Supplier 4,Kolkata,3.9910717,464.10648,18.964285,66.24107,Fail,4.0754757,Road,Route A,507.9238
haircare,SKU58,46.542282,51.10579,444.6752,6450.5986,Non-binary,43.816498,19.437454,41.212227,5.075012,Carrier B,4.629481,Supplier 3,Kolkata,7.6444616,480.05435,19.515802,51.45668,Pass,1.9687761,Road,Route B,530.9157
cosmetics,SKU53,50.196808,35.110176,322.2279,8468.76,Male,11.002403,19.66354,45.63139,4.075261,Carrier B,5.1279135,Supplier 4,Delhi,8.265112,418.88406,18.385843,65.2102,Fail,3.836925,Road,Route A,565.834
cosmetics,SKU44,49.01123,43.087402,267.60095,8135.0293,Male,0.37874177,20.880068,50.025696,3.9578695,Carrier B,4.8509674,Supplier 4,Delhi,3.57366,389.3149,19.24158,78.81617,Fail,4.0653877,Road,Route A,536.606
cosmetics,SKU18,60.911945,38.52608,427.0567,8109.85,Male,-80.763664,32.227924,89.24094,2.9638524,Carrier B,2.8684423,Supplier 5,Chennai,-23.937017,295.3883,19.589108,93.8621,Fail,5.7544312,Sea,Route A,358.2595
haircare,SKU6,48.18862,52.289074,362.7273,7671.1772,Non-binary,30.277905,17.944372,33.12878,4.1509805,Carrier A,5.163058,Supplier 4,Chennai,11.48451,437.61536,17.040758,77.74565,Fail,2.2696097,Rail,Route A,642.6931
cosmetics,SKU37,54.135193,40.581226,294.36035,9353.758,Male,-30.10091,23.722921,66.26995,3.5628781,Carrier B,4.618126,Supplier 5,Delhi,-6.655777,379.10153,18.247839,90.70137,Fail,4.964303,Road,Route A,424.87347
cosmetics,SKU45,48.187042,37.573994,488.25702,6058.0454,Non-binary,9.054886,23.065052,61.7773,3.8715215,Carrier B,4.268129,Supplier 4,Kolkata,-2.295658,419.66898,21.536322,49.1034,Fail,3.444253,Road,Route B,456.59644
haircare,SKU52,47.917667,41.13832,279.70114,8204.084,Non-binary,21.300722,16.704748,43.782078,3.6051824,Carrier A,5.209763,Supplier 4,Chennai,12.520032,405.83914,18.389654,91.632675,Fail,3.196183,Rail,Route A,695.3865
cosmetics,SKU47,56.179413,56.852116,299.45767,8081.8013,Male,-31.550556,25.122662,74.66594,3.9698787,Carrier B,2.0367768,Supplier 5,Bangalore,-7.7348957,296.27002,18.739939,99.771545,Fail,5.4681535,Road,Route A,487.15375
cosmetics,SKU3,55.03842,34.002167,365.54947,8830.641,Male,-53.400974,24.207651,73.445915,4.01161,Carrier B,4.201719,Supplier 5,Delhi,-6.6066036,324.2662,18.838533,85.95425,Fail,5.436145,Road,Route A,475.27142
cosmetics,SKU47,46.760944,49.74883,526.51196,6179.4453,Non-binary,40.67651,18.143646,50.58676,5.77131,Carrier B,4.9301934,Supplier 4,Kolkata,6.1154823,558.7936,19.885115,54.77107,Pass,2.441551,Road,Route B,435.04462
haircare,SKU6,48.254635,47.997375,305.24963,8561.548,Non-binary,20.659483,16.613081,36.51451,3.8169396,Carrier A,4.930148,Supplier 4,Chennai,10.566527,426.22745,19.097492,102.00869,Fail,2.78671,Rail,Route A,687.12177
cosmetics,SKU0,55.5628,42.4118,471.57974,7119.435,Non-binary,-109.07873,32.111935,126.94117,2.1100864,Carrier B,-0.0804973,Supplier 5,Chennai,-38.621426,215.90942,26.31718,107.67775,Fail,7.051322,Sea,Route A,260.5447
cosmetics,SKU55,55.340477,59.77278,316.548,7184.9287,Male,-3.7113156,22.603123,54.63942,4.007616,Carrier B,3.0282593,Supplier 4,Chennai,-3.661749,358.69498,18.699846,89.45832,Fail,4.279072,Road,Route A,521.5784
haircare,SKU53,52.50313,37.176792,319.27368,7225.385,Non-binary,18.391874,19.175224,47.461308,4.9098787,Carrier B,5.214082,Supplier 4,Delhi,12.805308,440.51782,18.429598,63.454918,Fail,3.5333424,Rail,Route A,588.3759
haircare,SKU66,43.517002,98.5578,244.07338,7172.3433,Non-binary,29.963514,26.21036,20.45009,3.743063,Carrier A,5.3702197,Supplier 3,Bangalore,1.2156993,422.6581,21.046196,120.52003,Fail,1.6599189,Rail,Route A,652.93115
cosmetics,SKU38,52.539146,42.602345,558.0801,6362.4497,Non-binary,-6.9146924,23.40394,72.63783,4.6720333,Carrier B,4.1234255,Supplier 4,Kolkata,-3.6872292,462.72046,19.43065,57.49425,Fail,3.7512212,Road,Route A,438.87445
haircare,SKU65,44.807953,75.087135,372.82578,7555.128,Non-binary,34.24166,20.769655,30.655432,4.5924525,Carrier A,4.7601857,Supplier 3,Delhi,4.018262,537.4247,22.13017,105.43128,Fail,1.6717218,Rail,Route A,584.1273
cosmetics,SKU20,65.19501,47.88106,798.93787,10045.011,Non-binary,-79.42068,21.583805,97.386856,5.6093264,Carrier B,6.081418,Supplier 5,Mumbai,-14.796129,653.0488,25.821247,79.24498,Fail,4.4228635,Sea,Route A,143.29272
cosmetics,SKU45,52.42646,38.0284,237.04398,9376.849,Male,-9.115456,20.142183,47.798157,3.8083985,Carrier B,5.1435766,Supplier 5,Delhi,4.3923655,411.64328,17.680828,89.14406,Fail,4.3406434,Road,Route A,545.3198
cosmetics,SKU18,59.877533,32.867195,576.0974,6672.39,Non-binary,-77.91515,33.539505,104.27171,2.746137,Carrier B,2.3244839,Supplier 5,Delhi,-29.194773,266.19525,21.920563,69.99544,Fail,5.3622007,Sea,Route A,332.97607
cosmetics,SKU39,56.950386,37.956165,229.01717,9711.207,Male,-37.948826,23.918839,54.352016,3.2315497,Carrier A,4.530422,Supplier 5,Chennai,-2.3412209,351.07104,17.253065,99.135025,Fail,5.310165,Road,Route A,527.70374
cosmetics,SKU38,53.030453,34.05079,284.27963,10207.571,Male,-32.43629,22.018227,56.027916,3.2371502,Carrier B,4.8914576,Supplier 5,Delhi,-2.5019302,394.29465,18.464117,96.982605,Fail,4.9089828,Road,Route A,495.69617
haircare,SKU54,63.07317,47.985832,765.35626,9545.221,Non-binary,9.220905,17.950687,56.46239,6.408981,Carrier B,5.6385746,Supplier 5,Mumbai,5.8513937,637.082,18.555798,60.832664,Pass,2.3378856,Road,Route A,418.7374
cosmetics,SKU30,53.25401,42.974125,535.44415,7184.308,Non-binary,-20.48779,32.024452,72.31376,3.5130641,Carrier B,3.3074164,Supplier 4,Delhi,-13.855436,345.15192,21.453348,78.82925,Fail,3.4081125,Road,Route A,390.30133
haircare,SKU54,50.579903,43.36605,382.9567,7248.8164,Non-binary,30.062845,16.122221,47.343655,5.029877,Carrier B,5.104428,Supplier 4,Kolkata,13.264267,527.70905,19.271275,63.88705,Pass,2.926419,Rail,Route A,552.84064
cosmetics,SKU44,52.085323,36.71849,237.99123,9425.715,Male,-23.927868,20.957045,49.874886,3.6027467,Carrier B,4.844096,Supplier 5,Chennai,1.2947589,373.73557,17.60063,91.25411,Fail,4.956475,Road,Route A,539.77356
haircare,SKU50,51.60862,29.04632,161.8398,8611.706,Male,5.621158,17.040852,44.23711,4.2101984,Carrier B,5.570698,Supplier 4,Delhi,12.676971,415.79413,16.193775,83.63249,Fail,4.542909,Rail,Route A,614.5818
haircare,SKU59,43.07718,67.277596,425.64697,5874.207,Non-binary,43.536488,21.840101,35.26077,4.002447,Carrier A,5.6166596,Supplier 3,Delhi,7.344445,575.1375,23.145819,65.57883,Pass,1.8030809,Rail,Route A,646.96906
cosmetics,SKU48,51.242077,39.90277,463.42627,6514.0503,Non-binary,15.317524,22.21684,57.27207,4.854418,Carrier B,4.395389,Supplier 4,Kolkata,5.5200624,425.4182,18.746819,44.881176,Fail,3.4207613,Road,Route A,535.4181
haircare,SKU6,50.215424,52.966118,276.17664,8501.009,Non-binary,33.592644,19.76486,34.37768,3.2526002,Carrier A,5.0552497,Supplier 4,Chennai,9.911835,392.52542,19.332245,90.08295,Fail,2.5184925,Rail,Route A,741.4573
cosmetics,SKU10,58.98376,36.1328,571.97015,6415.3926,Non-binary,-77.93451,34.575703,107.818184,3.0361276,Carrier B,2.1075432,Supplier 5,Delhi,-29.067728,289.46536,21.117725,73.54387,Fail,5.438339,Sea,Route A,306.27176
cosmetics,SKU47,50.325283,45.14325,501.07605,6001.2183,Non-binary,14.712597,23.731165,55.402805,4.522207,Carrier B,4.2102456,Supplier 3,Kolkata,0.9460965,446.2637,20.000422,54.890392,Fail,3.087675,Road,Route B,484.08575
cosmetics,SKU49,44.47501,23.505026,134.68544,10280.259,Male,-17.28152,11.883665,32.03935,2.4729419,Carrier A,6.0391407,Supplier 5,Bangalore,8.574558,351.02902,16.909214,110.205025,Fail,4.7426,Rail,Route A,724.5807
haircare,SKU54,47.84307,38.022762,291.5429,7209.6836,Male,19.547148,17.13126,43.90794,5.0927706,Carrier B,4.951927,Supplier 4,Delhi,12.804907,451.64236,17.258327,67.05446,Fail,3.5564368,Rail,Route A,564.7423
cosmetics,SKU4,48.918804,42.63723,540.8209,7159.412,Non-binary,-0.17652558,21.880438,73.403656,4.969643,Carrier B,4.4490595,Supplier 4,Kolkata,-0.98190683,453.7797,18.24788,51.362606,Fail,3.7605157,Road,Route A,414.37015
cosmetics,SKU31,57.73568,42.550915,438.0922,6788.562,Male,-30.593685,28.614485,75.009026,3.9305787,Carrier B,3.5382624,Supplier 5,Delhi,-10.647299,353.81085,18.996546,70.63108,Fail,4.647611,Road,Route A,442.5573
haircare,SKU57,61.239475,57.137943,475.4744,9553.946,Non-binary,25.139866,24.148426,45.10018,4.0486875,Carrier A,4.7709084,Supplier 5,Delhi,5.661168,489.40854,19.82409,101.28777,Fail,2.182473,Rail,Route A,654.2539
cosmetics,SKU34,53.86339,36.857777,483.5588,6409.5796,Non-binary,-31.412563,27.328304,80.74217,3.9449668,Carrier B,3.6971922,Supplier 5,Delhi,-10.642212,380.24496,18.849215,64.84825,Fail,4.6552887,Sea,Route A,416.16074
cosmetics,SKU54,55.83648,62.930862,387.2975,5949.8423,Non-binary,9.191574,27.305756,66.583755,4.0646944,Carrier B,2.9776514,Supplier 4,Chennai,-5.3277817,296.72394,22.423399,76.171135,Fail,4.3028216,Road,Route A,627.5876
haircare,SKU52,44.18704,55.386387,480.7857,5999.932,Non-binary,42.834984,23.48994,45.4518,4.825689,Carrier B,4.5955,Supplier 3,Kolkata,2.7320147,514.84296,21.52813,55.860428,Pass,1.8161163,Rail,Route B,460.15253
haircare,SKU51,55.607544,38.14464,388.06192,8745.194,Male,12.137836,18.392338,47.67319,4.1848316,Carrier B,5.4668365,Supplier 4,Kolkata,9.369355,465.68796,18.725279,69.033035,Fail,3.4044461,Road,Route A,592.8923
cosmetics,SKU51,51.337975,36.15697,215.42174,9169.013,Male,1.7238421,19.737888,39.859768,3.489488,Carrier B,5.1401625,Supplier 4,Chennai,9.339474,384.71655,17.602928,89.78061,Fail,4.2540054,Rail,Route A,615.43066
cosmetics,SKU42,54.568832,38.770668,367.2625,7712.064,Male,-17.550488,23.744097,59.41161,4.169298,Carrier B,4.08441,Supplier 5,Delhi,-1.4229487,374.38272,18.256943,72.96338,Fail,4.551081,Road,Route A,497.58078
haircare,SKU51,52.60902,42.826775,611.9477,8326.592,Non-binary,18.419237,16.441101,54.066536,6.252541,Carrier B,5.1691494,Supplier 4,Mumbai,8.958701,554.59625,18.610174,56.103924,Pass,2.7175052,Road,Route A,439.52945
haircare,SKU55,43.36758,32.890636,350.18478,6968.477,Male,14.331062,16.476297,46.447586,3.8725142,Carrier A,5.301579,Supplier 4,Delhi,8.038425,403.91962,18.641354,67.17296,Fail,3.6708121,Rail,Route A,621.78656
cosmetics,SKU56,52.465607,49.2145,218.27301,9221.6,Male,3.76831,22.07043,34.78068,3.3227735,Carrier A,4.7970815,Supplier 4,Chennai,6.0707235,365.16086,18.053663,92.9695,Fail,3.5448718,Rail,Route A,665.32227
cosmetics,SKU57,50.244034,59.836258,401.36893,8081.761,Male,6.369495,20.780006,45.577946,4.2064443,Carrier A,5.034351,Supplier 4,Delhi,-1.9508284,527.9783,20.293285,88.70786,Fail,3.098067,Road,Route A,425.36407
cosmetics,SKU32,55.57741,39.086323,418.9644,7069.8687,Male,-39.042324,24.825115,79.87174,3.4379792,Carrier B,3.171181,Supplier 5,Delhi,-16.247042,360.07983,21.11321,75.80879,Fail,5.0122285,Sea,Route A,393.08856
cosmetics,SKU1,63.388973,34.80549,257.08548,10720.58,Male,-106.329414,33.51182,90.62999,2.595852,Carrier A,3.10515,Supplier 5,Chennai,-25.985632,214.5235,20.433195,122.83753,Fail,6.763458,Sea,Route A,369.10315
cosmetics,SKU40,53.381016,36.623623,355.84174,8271.151,Male,-25.646252,25.117214,58.925816,3.5869017,Carrier B,4.1598773,Supplier 5,Delhi,-4.4773808,360.15656,19.337233,78.98863,Fail,4.596536,Road,Route A,484.16498
haircare,SKU6,49.096786,46.843353,280.1689,7874.624,Male,15.755505,19.090868,40.929054,4.2300134,Carrier B,5.056571,Supplier 4,Delhi,10.190888,410.19424,18.965542,81.31751,Fail,3.4689085,Rail,Route A,642.0202
skincare,SKU81,39.977676,95.33185,287.2683,6640.6416,Unknown,42.19057,26.370012,26.480984,4.874611,Carrier A,5.406491,Supplier 3,Chennai,4.763687,516.88214,22.457487,109.87356,Fail,0.4393712,Air,Route A,732.5115
cosmetics,SKU15,60.543674,47.100883,314.70145,9127.38,Male,-99.83944,30.68114,97.41944,2.8638885,Carrier A,1.3718743,Supplier 5,Bangalore,-27.177912,227.44537,20.046883,115.18661,Fail,6.731721,Sea,Route A,356.05347
cosmetics,SKU10,57.602947,32.918,774.656,6472.12,Non-binary,-58.0929,31.596466,102.87915,3.3255959,Carrier B,3.6048088,Supplier 5,Mumbai,-25.132624,382.31158,23.5624,58.905262,Fail,4.0450993,Sea,Route B,257.7454
cosmetics,SKU5,50.44152,40.975452,271.17905,8295.098,Male,8.022354,20.655525,45.89307,4.0644994,Carrier B,4.746128,Supplier 4,Delhi,7.0132465,402.8315,17.575722,78.4922,Fail,3.7770147,Road,Route A,560.0719
cosmetics,SKU48,50.1889,32.18101,180.13109,9857.527,Male,-10.067974,18.742718,39.97059,3.2277691,Carrier B,5.051813,Supplier 5,Chennai,7.7446537,373.83664,17.163172,90.902016,Fail,4.663061,Rail,Route A,597.16016
cosmetics,SKU43,47.046875,40.70152,309.44724,7984.3877,Male,-6.0250173,19.407127,58.934807,4.316763,Carrier B,4.884085,Supplier 4,Delhi,1.2917424,415.3056,18.473734,77.7077,Fail,4.43596,Road,Route A,502.51602
haircare,SKU60,43.51932,63.008007,453.19397,6597.2285,Non-binary,42.631298,18.040579,34.38941,5.284089,Carrier A,5.1644216,Supplier 3,Delhi,10.6825075,558.97516,18.979353,70.322754,Pass,1.7615204,Rail,Route A,565.88824
cosmetics,SKU70,61.472282,82.20138,114.96427,7678.1562,Male,-15.421097,25.735483,73.70992,5.3249474,Carrier A,3.0183234,Supplier 4,Bangalore,-0.9720401,269.83002,13.170835,146.84238,Fail,3.5363014,Road,Route A,782.5126
cosmetics,SKU43,56.41222,46.66994,129.94762,9475.742,Male,-21.569706,24.253899,42.147514,3.3625062,Carrier B,4.9255834,Supplier 5,Chennai,1.308632,330.84143,17.321253,106.250725,Fail,4.4695415,Road,Route A,542.5659
cosmetics,SKU35,49.953274,45.884586,232.17392,8446.585,Male,-19.348843,23.755724,59.431927,3.754478,Carrier A,3.4216456,Supplier 5,Chennai,-1.4259852,348.82782,19.793419,101.08396,Fail,4.821783,Road,Route A,511.85373
cosmetics,SKU28,54.731342,37.974945,527.0761,6067.9805,Non-binary,-27.587261,28.78751,82.23237,4.0608664,Carrier B,3.3535461,Supplier 5,Delhi,-12.383146,363.2291,19.770172,62.92374,Fail,4.27185,Sea,Route A,405.73468
cosmetics,SKU3,54.743484,41.31158,595.52795,5899.1494,Non-binary,-30.395351,30.936111,78.05421,2.902271,Carrier B,2.6657069,Supplier 4,Delhi,-18.900892,317.56592,22.869387,65.008286,Fail,4.0900955,Sea,Route A,399.2498
cosmetics,SKU25,58.068245,36.808605,468.48935,7266.6157,Male,-58.222485,30.46752,87.021614,3.612733,Carrier B,3.0653584,Supplier 5,Delhi,-17.907904,328.53494,19.465565,77.2708,Fail,5.2625766,Sea,Route A,387.33243
haircare,SKU5,40.109196,35.338337,381.18207,7525.3564,Male,18.725588,11.740971,50.820763,4.7826443,Carrier A,6.204539,Supplier 4,Kolkata,11.473943,483.59775,18.784302,70.107544,Pass,3.1073055,Rail,Route A,570.9091
haircare,SKU48,51.88491,36.20118,98.61625,9734.858,Male,-5.2273145,15.96874,40.657066,2.833432,Carrier A,5.822412,Supplier 5,Bangalore,8.810743,451.33447,15.607951,130.09195,Fail,4.6395307,Air,Route A,698.4103
cosmetics,SKU62,47.145546,84.65993,208.24348,7610.279,Male,-8.988628,21.623446,41.737076,3.333025,Carrier A,2.3544884,Supplier 4,Bangalore,-7.1307373,291.948,20.671429,122.446625,Fail,3.9398634,Rail,Route A,580.65985
haircare,SKU56,46.96298,57.226315,271.14676,7883.7275,Male,19.000801,19.13318,49.540977,4.662033,Carrier B,4.1075344,Supplier 4,Chennai,7.8874702,367.53506,16.385977,88.58874,Fail,3.0841517,Rail,Route A,584.41144
haircare,SKU51,48.15722,40.423267,291.9315,7582.5654,Male,25.012165,18.790222,43.976803,4.553488,Carrier B,5.0750265,Supplier 4,Delhi,11.854985,436.55948,17.736408,65.93257,Fail,3.3865929,Rail,Route A,563.64526
cosmetics,SKU36,55.90811,32.838043,217.5604,11561.532,Female,-44.53017,20.863699,52.38189,2.9141223,Carrier A,4.9798136,Supplier 5,Chennai,-4.1335087,402.4824,18.145535,114.77433,Fail,5.374352,Road,Route A,518.5195
cosmetics,SKU10,61.991905,31.582262,617.9988,6135.668,Non-binary,-82.005424,36.01798,107.882416,2.8948278,Carrier B,2.3897793,Supplier 5,Delhi,-30.816809,280.0359,21.767525,73.114655,Fail,5.5631666,Sea,Route A,316.30658
haircare,SKU50,49.369465,34.508995,270.19714,8592.559,Male,10.255466,18.379381,43.582226,4.1577773,Carrier B,5.2842,Supplier 4,Delhi,11.793484,415.7172,17.993248,73.544174,Fail,3.864965,Rail,Route A,591.4772
cosmetics,SKU65,50.676407,81.14545,249.84782,8094.996,Male,-12.04673,24.242653,71.58557,5.696541,Carrier A,2.2056217,Supplier 4,Bangalore,-1.4009227,313.57617,14.408446,119.67989,Fail,3.7559762,Road,Route A,570.9247
cosmetics,SKU20,65.618866,39.91734,475.65564,7052.0376,Non-binary,-88.33955,32.689632,108.18735,2.8044713,Carrier B,1.3481708,Supplier 5,Chennai,-31.11275,261.3973,22.083584,91.78636,Fail,6.236496,Sea,Route A,330.1215
haircare,SKU6,57.227657,47.593403,322.3148,8584.796,Male,22.832762,21.025196,38.149063,3.7679954,Carrier A,5.394156,Supplier 4,Delhi,9.030487,452.98596,19.261883,91.42275,Fail,3.0824764,Rail,Route A,669.53345
haircare,SKU71,34.83993,115.07774,243.5438,5752.0356,Non-binary,12.367195,25.980087,28.450851,4.214794,Carrier A,2.8736682,Supplier 3,Bangalore,-10.706776,301.23972,23.065361,126.08179,Fail,2.4747605,Rail,Route A,518.2872
skincare,SKU87,36.17775,134.52107,228.45552,7456.8423,Unknown,10.891262,25.95511,20.13493,4.2951107,Carrier A,3.8713176,Supplier 2,Bangalore,-11.151617,432.0007,26.289375,179.60649,Fail,0.57910776,Air,Route A,617.21295
cosmetics,SKU3,54.980602,41.373894,404.8837,7305.9053,Male,-38.814144,28.152132,78.91354,4.062535,Carrier B,3.219047,Supplier 5,Delhi,-10.144278,344.48355,19.282562,75.86367,Fail,4.9422855,Road,Route A,438.1165
cosmetics,SKU29,50.161995,44.468094,608.7742,7900.295,Non-binary,-29.2159,24.836983,87.07681,4.985106,Carrier B,4.2402616,Supplier 5,Mumbai,-11.01306,444.10263,19.481163,64.43714,Fail,4.419082,Sea,Route A,309.92126
cosmetics,SKU37,59.436398,24.082058,-89.0559,12101.2,Female,-46.027927,20.076534,46.115818,2.0765328,Carrier A,5.4812365,Supplier 5,Bangalore,1.2599307,327.11322,15.68705,138.06406,Fail,6.2750273,Rail,Route A,671.7658
haircare,SKU55,43.480183,46.365704,334.13043,7619.5366,Non-binary,31.365458,16.292042,42.311176,4.100493,Carrier A,5.448403,Supplier 4,Chennai,13.998652,435.1942,18.445408,77.90911,Pass,2.6828349,Rail,Route A,697.47894
skincare,SKU74,31.77372,103.180244,315.34775,6368.692,Non-binary,28.407516,23.639568,20.132055,5.0915756,Carrier A,3.8338072,Supplier 3,Bangalore,-1.8929595,420.3112,20.848824,110.83334,Fail,1.4458798,Rail,Route A,590.7897
haircare,SKU5,37.5006,38.550884,432.93857,5526.5312,Male,54.76196,17.260935,41.50986,4.7945514,Carrier B,5.4749703,Supplier 3,Kolkata,9.190711,540.4923,22.139158,53.412502,Pass,2.4157708,Rail,Route B,530.40204
cosmetics,SKU19,57.284744,50.23951,634.2287,6935.3916,Non-binary,-28.537273,31.83433,76.68521,3.1750998,Carrier B,3.4922223,Supplier 4,Kolkata,-22.00347,403.41946,23.167843,85.587456,Fail,3.1427205,Sea,Route B,229.15329
cosmetics,SKU56,64.406105,90.09754,157.08455,8151.6377,Male,-48.14471,33.247063,76.17513,2.927922,Carrier A,1.3671455,Supplier 5,Bangalore,-21.373003,174.03217,18.523645,158.79941,Fail,4.8797493,Road,Route A,551.7238
cosmetics,SKU45,50.7599,28.98972,169.77141,9486.775,Male,-3.0389562,17.420902,43.401722,3.2211885,Carrier A,5.8827276,Supplier 5,Chennai,10.6904125,389.01605,17.137062,98.91557,Fail,4.5504584,Rail,Route A,655.72784
cosmetics,SKU44,57.476448,51.30601,473.29684,7749.3022,Male,12.255253,20.91925,60.632366,5.247675,Carrier B,5.1776614,Supplier 4,Kolkata,3.0273285,524.7984,19.164124,67.494415,Fail,3.4032202,Road,Route A,430.74994
cosmetics,SKU44,47.62715,44.804516,393.19144,6966.465,Male,7.7637095,21.277174,60.072636,4.7412353,Carrier B,4.2289968,Supplier 4,Delhi,4.225218,409.64066,18.005386,62.511497,Fail,3.7924223,Road,Route A,477.5631
haircare,SKU56,50.43129,36.908173,300.42676,6682.2466,Male,27.063643,17.866068,44.10241,5.3009086,Carrier B,4.962005,Supplier 3,Delhi,12.946524,439.6414,17.401352,59.047115,Fail,3.3614345,Rail,Route A,555.97644
haircare,SKU57,46.820232,45.09755,343.81873,6617.8687,Non-binary,35.358696,18.400703,46.32032,4.9979606,Carrier B,4.9279823,Supplier 3,Delhi,13.1787405,453.64835,18.153534,62.37881,Fail,2.8550527,Rail,Route A,588.1464
